,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_WEIGHT,GP,AST_PCT,W,L,MIN,POSS,PCT_BLK,PCT_FGA_3PT,POSS_PCT_cut,PPP_cut,PERCENTILE_cut,PERCENTILE_transition,PPP_transition,POSS_PCT_transition,PERCENTILE_iso,PPP_iso,POSS_PCT_iso,PERCENTILE_ball_handler,PPP_ball_handler,POSS_PCT_ball_handler,PERCENTILE_rollman,PPP_rollman,POSS_PCT_rollman,PERCENTILE_postup,PPP_postup,POSS_PCT_postup,PERCENTILE_spotup,PPP_spotup,POSS_PCT_spotup,PERCENTILE_handoff,PPP_handoff,POSS_PCT_handoff,PERCENTILE_offscreen,PPP_offscreen,POSS_PCT_offscreen,PERCENTILE_putbacks,PPP_putbacks,POSS_PCT_putbacks,PERCENTILE_misc,PPP_misc,POSS_PCT_misc,SEASON
10,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.49,0.8690000000000001,0.22699999999999998,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.747,1.227,0.042,0.473,0.484,0.059000000000000004,2017-18
11,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.561,1.133,0.039,0.355,0.409,0.057,2017-18
12,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.561,1.133,0.039,0.473,0.484,0.059000000000000004,2017-18
13,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.747,1.227,0.042,0.355,0.409,0.057,2017-18
14,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.747,1.227,0.042,0.473,0.484,0.059000000000000004,2017-18
15,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.561,1.133,0.039,0.355,0.409,0.057,2017-18
16,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.561,1.133,0.039,0.473,0.484,0.059000000000000004,2017-18
17,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.747,1.227,0.042,0.355,0.409,0.057,2017-18
18,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.747,1.227,0.042,0.473,0.484,0.059000000000000004,2017-18
19,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.561,1.133,0.039,0.355,0.409,0.057,2017-18
20,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.561,1.133,0.039,0.473,0.484,0.059000000000000004,2017-18
21,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.747,1.227,0.042,0.355,0.409,0.057,2017-18
22,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.747,1.227,0.042,0.473,0.484,0.059000000000000004,2017-18
23,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.561,1.133,0.039,0.355,0.409,0.057,2017-18
24,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.561,1.133,0.039,0.473,0.484,0.059000000000000004,2017-18
25,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.747,1.227,0.042,0.355,0.409,0.057,2017-18
26,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.747,1.227,0.042,0.473,0.484,0.059000000000000004,2017-18
27,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.561,1.133,0.039,0.355,0.409,0.057,2017-18
28,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.561,1.133,0.039,0.473,0.484,0.059000000000000004,2017-18
29,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.747,1.227,0.042,0.355,0.409,0.057,2017-18
30,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.747,1.227,0.042,0.473,0.484,0.059000000000000004,2017-18
31,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.561,1.133,0.039,0.355,0.409,0.057,2017-18
32,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.561,1.133,0.039,0.473,0.484,0.059000000000000004,2017-18
33,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.747,1.227,0.042,0.355,0.409,0.057,2017-18
34,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.825,1.25,0.134,0.672,0.935,0.233,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.747,1.227,0.042,0.473,0.484,0.059000000000000004,2017-18
35,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.561,1.133,0.039,0.355,0.409,0.057,2017-18
36,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.561,1.133,0.039,0.473,0.484,0.059000000000000004,2017-18
37,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.747,1.227,0.042,0.355,0.409,0.057,2017-18
38,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.747,1.227,0.042,0.473,0.484,0.059000000000000004,2017-18
39,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.561,1.133,0.039,0.355,0.409,0.057,2017-18
40,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.561,1.133,0.039,0.473,0.484,0.059000000000000004,2017-18
41,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.747,1.227,0.042,0.355,0.409,0.057,2017-18
42,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.45399999999999996,0.9620000000000001,0.13699999999999998,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.747,1.227,0.042,0.473,0.484,0.059000000000000004,2017-18
43,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.561,1.133,0.039,0.355,0.409,0.057,2017-18
44,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.561,1.133,0.039,0.473,0.484,0.059000000000000004,2017-18
45,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.747,1.227,0.042,0.355,0.409,0.057,2017-18
46,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.653,1.0590000000000002,0.032,0.747,1.227,0.042,0.473,0.484,0.059000000000000004,2017-18
47,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.561,1.133,0.039,0.355,0.409,0.057,2017-18
48,201933,Blake Griffin,1610612765,DET,29.0,6-10,251,58,0.28600000000000003,28,30,1969.821666666667,4036,0.099,0.32299999999999995,0.049,1.2109999999999999,0.38,0.664,1.185,0.10400000000000001,0.7020000000000001,0.953,0.111,0.33799999999999997,0.7240000000000001,0.11199999999999999,0.09699999999999999,0.833,0.14800000000000002,0.49,0.8690000000000001,0.22699999999999998,0.897,1.188,0.121,0.365,0.818,0.013999999999999999,0.04,0.5379999999999999,0.017,0.561,1.133,0.039,0.473,0.484,0.059000000000000004,2017-18
