,PLAYER_ID,W,L,MIN,POSS,PCT_BLK,PCT_FGA_3PT,PLAYER_NAME,AGE,PLAYER_HEIGHT,PLAYER_WEIGHT,GP,AST_PCT,TEAM_ID,POSS_PCT_cut,PPP_cut,PERCENTILE_cut,PERCENTILE_transition,PPP_transition,POSS_PCT_transition,PERCENTILE_iso,PPP_iso,POSS_PCT_iso,PERCENTILE_ball_handler,PPP_ball_handler,POSS_PCT_ball_handler,PERCENTILE_rollman,PPP_rollman,POSS_PCT_rollman,PERCENTILE_postup,PPP_postup,POSS_PCT_postup,PERCENTILE_spotup,PPP_spotup,POSS_PCT_spotup,PERCENTILE_handoff,PPP_handoff,POSS_PCT_handoff,PERCENTILE_offscreen,PPP_offscreen,POSS_PCT_offscreen,PERCENTILE_putbacks,PPP_putbacks,POSS_PCT_putbacks,PERCENTILE_misc,PPP_misc,POSS_PCT_misc,SEASON,TEAM_ABBREVIATION
0,203932,30,32,2017.1433333333332,4182,0.183,0.309,Aaron Gordon,24.0,6-8,235,62,0.165,1610612753.0,0.084,1.5430000000000001,0.919,0.522,1.125,0.166,0.259,0.755,0.055,0.19,0.649,0.136,0.733,1.24,0.026000000000000002,0.574,0.9440000000000001,0.147,0.354,0.902,0.158,0.136,0.607,0.057999999999999996,0.036000000000000004,0.469,0.033,0.386,1.026,0.08,0.523,0.518,0.057999999999999996,2019-20,ORL
1,202329,7,11,380.07833333333326,797,0.14800000000000002,0.419,Al-Farouq Aminu,29.0,6-8,220,18,0.08800000000000001,1610612753.0,0.11900000000000001,1.071,0.166,0.016,0.5710000000000001,0.17800000000000002,,,,,,,,,,,,,0.032,0.488,0.364,,,,,,,0.10300000000000001,0.7859999999999999,0.11900000000000001,,,,2019-20,ORL
2,201571,28,29,1420.415,2961,0.006,0.436,D.J. Augustin,32.0,5-11,183,57,0.281,1610612753.0,0.016,1.0,0.08199999999999999,0.258,1.0,0.105,0.105,0.595,0.061,0.733,0.9390000000000001,0.5379999999999999,,,,,,,0.8029999999999999,1.14,0.141,0.7390000000000001,1.0290000000000001,0.055999999999999994,0.977,1.462,0.021,,,,0.441,0.469,0.052000000000000005,2019-20,ORL
3,203095,28,38,2075.64,4321,0.067,0.467,Evan Fournier,27.0,6-7,205,66,0.16,1610612753.0,0.034,1.692,0.98,0.6629999999999999,1.185,0.132,0.295,0.773,0.038,0.772,0.956,0.318,,,,,,,0.8420000000000001,1.171,0.174,0.7040000000000001,1.0070000000000001,0.11699999999999999,0.7659999999999999,1.084,0.134,0.527,1.1,0.009000000000000001,0.7809999999999999,0.682,0.038,2019-20,ORL
4,1629109,23,19,566.3666666666667,1232,0.33799999999999997,0.835,Gary Clark,25.0,6-6,225,42,0.043,1610612753.0,,,,0.02,0.6,0.12,,,,,,,,,,,,,0.708,1.077,0.627,,,,,,,,,,,,,2019-20,ORL
5,203516,42,27,1265.905,2693,0.16899999999999998,0.47100000000000003,James Ennis III,29.0,6-6,215,69,0.067,1610612753.0,0.10800000000000001,1.0,0.08199999999999999,0.217,0.977,0.244,,,,0.573,0.875,0.091,,,,,,,0.215,0.795,0.25,0.08199999999999999,0.563,0.091,,,,0.823,1.278,0.102,,,,2019-20,ORL
6,1628371,15,19,979.895,2040,0.586,0.28300000000000003,Jonathan Isaac,22.0,6-11,230,34,0.07400000000000001,1610612753.0,0.07200000000000001,1.2,0.365,0.561,1.138,0.192,0.8,1.0,0.026000000000000002,0.5920000000000001,0.882,0.040999999999999995,0.912,1.421,0.046,0.258,0.81,0.05,0.281,0.863,0.315,0.687,1.0,0.053,,,,0.515,1.093,0.13,0.068,0.20800000000000002,0.057999999999999996,2019-20,ORL
7,203920,19,29,922.0183333333333,1916,0.237,0.006999999999999999,Khem Birch,27.0,6-9,233,48,0.079,1610612753.0,0.344,0.8959999999999999,0.023,0.5429999999999999,1.133,0.067,,,,,,,0.47,1.063,0.214,0.09699999999999999,0.667,0.054000000000000006,,,,,,,,,,0.563,1.1159999999999999,0.192,0.39,0.444,0.08,2019-20,ORL
8,1628365,33,39,1995.945,4182,0.057,0.175,Markelle Fultz,22.0,6-3,209,72,0.273,1610612753.0,0.045,1.364,0.662,0.593,1.153,0.165,0.486,0.85,0.02,0.524,0.85,0.441,,,,0.0,0.263,0.019,0.158,0.738,0.14300000000000002,0.401,0.853,0.069,0.914,1.214,0.013999999999999999,0.7709999999999999,1.235,0.017,0.268,0.381,0.064,2019-20,ORL
9,203487,21,24,833.1433333333333,1742,0.18600000000000003,0.28800000000000003,Michael Carter-Williams,28.0,6-5,190,45,0.192,1610612753.0,0.071,1.12,0.245,0.93,1.4,0.184,0.361,0.8,0.055999999999999994,0.225,0.684,0.161,,,,,,,0.358,0.905,0.32799999999999996,0.508,0.905,0.059000000000000004,,,,0.0,0.364,0.062,0.5870000000000001,0.545,0.062,2019-20,ORL
