,PLAYER_ID,TEAM_ID,W,L,MIN,POSS,PCT_BLK,PCT_FGA_3PT,PLAYER_NAME,AGE,PLAYER_HEIGHT,PLAYER_WEIGHT,GP,AST_PCT,SEASON,TEAM_ABBREVIATION
42,201585,1610612743,28,20,791.5166666666668,1569,0.506,0.0,Kosta Koufos,23.0,7-0,265,48,0.027999999999999997,2011-12,DEN
43,201164,1610612743,15,16,709.63,1431,0.034,0.542,Rudy Fernandez,27.0,6-6,185,31,0.163,2011-12,DEN
44,202389,1610612743,26,18,687.1066666666667,1390,0.5379999999999999,0.0,Timofey Mozgov,25.0,7-1,250,44,0.049,2011-12,DEN
45,201951,1610612743,36,25,2123.9766666666665,4248,0.03,0.261,Ty Lawson,24.0,5-11,195,61,0.303,2011-12,DEN
46,201163,1610612743,4,4,214.6,434,0.28600000000000003,0.152,Wilson Chandler,25.0,6-8,225,8,0.113,2011-12,DEN
47,201143,1610612737,7,4,347.9833333333333,652,0.37799999999999995,0.01,Al Horford,26.0,6-10,250,11,0.113,2011-12,ATL
48,956,1610612737,7,8,83.28833333333333,165,0.667,0.0,Erick Dampier,36.0,6-11,265,15,0.061,2011-12,ATL
49,201274,1610612737,35,21,934.3216666666667,1807,0.214,0.022000000000000002,Ivan Johnson,28.0,6-8,255,56,0.059000000000000004,2011-12,ATL
50,2457,1610612737,30,20,670.7383333333332,1295,0.035,0.545,Jannero Pargo,32.0,6-1,185,50,0.261,2011-12,ATL
51,2215,1610612737,22,8,307.68,578,0.1,0.0,Jason Collins,33.0,7-0,255,30,0.049,2011-12,ATL
52,201952,1610612737,40,26,2182.883333333333,4156,0.17600000000000002,0.222,Jeff Teague,24.0,6-2,181,66,0.231,2011-12,ATL
53,711,1610612737,18,12,272.58166666666665,540,0.125,0.38,Jerry Stackhouse,37.0,6-6,218,30,0.092,2011-12,ATL
54,2207,1610612737,36,24,2126.538333333333,4037,0.059000000000000004,0.34600000000000003,Joe Johnson,31.0,6-7,240,60,0.18899999999999997,2011-12,ATL
55,2746,1610612737,40,26,2328.665,4441,0.489,0.099,Josh Smith,26.0,6-9,225,66,0.196,2011-12,ATL
56,2550,1610612737,27,21,1236.6566666666668,2367,0.11,0.461,Kirk Hinrich,31.0,6-4,190,48,0.162,2011-12,ATL
57,101107,1610612737,35,22,1499.505,2870,0.11699999999999999,0.317,Marvin Williams,26.0,6-9,245,57,0.078,2011-12,ATL
58,1503,1610612737,31,21,836.6333333333333,1599,0.18100000000000002,0.14300000000000002,Tracy McGrady,33.0,6-8,225,52,0.221,2011-12,ATL
59,2209,1610612737,30,19,755.0466666666665,1472,0.24600000000000002,0.685,Vladimir Radmanovic,31.0,6-10,235,49,0.115,2011-12,ATL
60,2584,1610612737,32,21,922.235,1782,0.091,0.348,Willie Green,30.0,6-3,201,53,0.083,2011-12,ATL
61,2585,1610612737,34,24,1640.31,3097,0.19899999999999998,0.0,Zaza Pachulia,28.0,6-11,275,58,0.07400000000000001,2011-12,ATL
62,2744,1610612762,32,29,2074.96,4010,0.423,0.004,Al Jefferson,27.0,6-10,289,61,0.113,2011-12,UTA
63,202692,1610612762,33,26,938.9033333333333,1843,0.038,0.126,Alec Burks,20.0,6-6,202,59,0.1,2011-12,UTA
64,201336,1610612762,3,1,30.37833333333333,63,0.0,0.643,Blake Ahearn,28.0,6-2,190,4,0.063,2011-12,UTA
65,101139,1610612762,28,28,1144.65,2287,0.129,0.32299999999999995,CJ Miles,25.0,6-6,222,56,0.096,2011-12,UTA
66,201960,1610612762,16,8,348.0016666666667,667,0.028999999999999998,0.18100000000000002,DeMarre Carroll,25.0,6-8,212,24,0.078,2011-12,UTA
67,202324,1610612762,35,30,1375.67,2694,0.369,0.0,Derrick Favors,20.0,6-10,248,65,0.053,2011-12,UTA
68,2734,1610612762,36,27,1741.1333333333334,3408,0.069,0.39299999999999996,Devin Harris,29.0,6-3,192,63,0.271,2011-12,UTA
69,2248,1610612762,24,26,1032.5016666666668,1996,0.17300000000000001,0.325,Earl Watson,33.0,6-1,199,50,0.306,2011-12,UTA
70,202683,1610612762,36,30,874.435,1724,0.205,0.004,Enes Kanter,20.0,6-11,267,66,0.016,2011-12,UTA
71,202330,1610612762,36,30,2014.668333333333,3945,0.17,0.271,Gordon Hayward,22.0,6-8,210,66,0.155,2011-12,UTA
72,2224,1610612762,23,14,507.4033333333333,1007,0.114,0.262,Jamaal Tinsley,34.0,6-3,197,37,0.361,2011-12,UTA
73,202379,1610612762,17,12,216.65666666666667,434,0.5579999999999999,0.024,Jeremy Evans,24.0,6-9,194,29,0.099,2011-12,UTA
74,2572,1610612762,22,21,990.4983333333333,1926,0.091,0.102,Josh Howard,32.0,6-7,210,43,0.081,2011-12,UTA
75,200794,1610612762,34,30,2099.48,4060,0.22699999999999998,0.036000000000000004,Paul Millsap,27.0,6-8,253,64,0.12,2011-12,UTA
76,1952,1610612762,19,15,796.2266666666667,1522,0.025,0.5,Raja Bell,35.0,6-5,210,34,0.069,2011-12,UTA
77,202329,1610612740,21,45,1477.043333333333,2759,0.23600000000000002,0.129,Al-Farouq Aminu,21.0,6-9,215,66,0.07400000000000001,2011-12,NOH
78,201171,1610612740,13,28,998.5533333333333,1860,0.122,0.008,Carl Landry,28.0,6-9,248,41,0.071,2011-12,NOH
79,201291,1610612740,3,12,118.76666666666668,219,0.0,0.429,Carldell Johnson,29.0,5-10,180,15,0.314,2011-12,NOH
80,202419,1610612740,13,14,175.46166666666667,359,0.6,0.0,Chris Johnson,26.0,6-11,210,27,0.017,2011-12,NOH
81,2549,1610612740,16,31,1371.9716666666666,2587,0.49,0.0,Chris Kaman,30.0,7-0,265,47,0.134,2011-12,NOH
82,201969,1610612740,2,13,208.4983333333333,397,0.0,0.24600000000000002,DaJuan Summers,24.0,6-8,240,15,0.083,2011-12,NOH
83,201208,1610612740,2,3,97.55666666666669,178,0.364,0.0,Darryl Watkins,27.0,6-11,258,5,0.065,2011-12,NOH
84,2731,1610612740,4,23,781.4383333333334,1451,0.382,0.0,Emeka Okafor,29.0,6-10,255,27,0.055,2011-12,NOH
85,201569,1610612740,6,3,310.385,595,0.11800000000000001,0.28600000000000003,Eric Gordon,23.0,6-3,215,9,0.172,2011-12,NOH
86,202349,1610612740,21,45,1705.525,3211,0.047,0.258,Greivis Vasquez,25.0,6-6,211,66,0.349,2011-12,NOH
87,202970,1610612740,18,36,1088.3116666666667,2048,0.414,0.004,Gustavo Ayon,27.0,6-10,250,54,0.109,2011-12,NOH
88,101127,1610612740,10,35,1530.26,2891,0.059000000000000004,0.192,Jarrett Jack,28.0,6-3,197,45,0.342,2011-12,NOH
89,201160,1610612740,13,27,947.05,1780,0.406,0.026000000000000002,Jason Smith,26.0,7-0,240,40,0.066,2011-12,NOH
90,202880,1610612740,1,3,39.13,77,0.5,0.0,Jeff Foote,24.0,7-0,265,4,0.0,2011-12,NOH
91,202406,1610612740,6,3,180.1833333333333,335,0.083,0.16699999999999998,Jerome Dyson,25.0,6-3,180,9,0.20199999999999999,2011-12,NOH
92,202498,1610612740,16,26,629.4633333333334,1179,0.152,0.008,Lance Thomas,24.0,6-8,225,42,0.033,2011-12,NOH
93,201158,1610612740,21,45,1965.7033333333331,3682,0.025,0.414,Marco Belinelli,26.0,6-5,195,66,0.08800000000000001,2011-12,NOH
94,200780,1610612740,11,10,292.31666666666666,557,0.39299999999999996,0.0,Solomon Jones,27.0,6-10,245,21,0.055999999999999994,2011-12,NOH
95,2772,1610612740,12,29,1350.0516666666667,2534,0.18,0.21600000000000003,Trevor Ariza,27.0,6-8,210,41,0.16399999999999998,2011-12,NOH
96,201234,1610612740,2,9,61.35333333333333,122,0.0,0.0,Trey Johnson,27.0,6-5,215,11,0.121,2011-12,NOH
97,202333,1610612740,18,27,759.0433333333333,1413,0.11800000000000001,0.075,Xavier Henry,21.0,6-6,220,45,0.081,2011-12,NOH
98,202087,1610612739,20,43,1827.0466666666666,3533,0.113,0.249,Alonzo Gee,25.0,6-6,219,63,0.109,2011-12,CLE
99,2760,1610612739,10,15,784.6033333333335,1535,0.239,0.018000000000000002,Anderson Varejao,29.0,6-11,260,25,0.086,2011-12,CLE
100,1712,1610612739,20,45,2150.99,4208,0.25,0.256,Antawn Jamison,36.0,6-9,235,65,0.11,2011-12,CLE
101,1515,1610612739,15,36,1280.3033333333333,2535,0.081,0.423,Anthony Parker,37.0,6-6,210,51,0.14400000000000002,2011-12,CLE
102,202810,1610612739,0,2,58.86666666666667,111,0.0,0.33299999999999996,D.J. Kennedy,22.0,6-5,214,2,0.08800000000000001,2011-12,CLE
103,200789,1610612739,14,21,915.5616666666666,1798,0.17,0.56,Daniel Gibson,26.0,6-2,200,35,0.136,2011-12,CLE
104,202388,1610612739,10,23,669.5366666666666,1268,0.068,0.126,Donald Sloan,24.0,6-3,205,33,0.29,2011-12,CLE
105,202681,1610612739,17,34,1557.851666666667,3066,0.168,0.245,Kyrie Irving,20.0,6-3,191,51,0.324,2011-12,CLE
106,202376,1610612739,6,15,230.78666666666663,431,0.214,0.32299999999999995,Luke Harangody,24.0,6-7,245,21,0.045,2011-12,CLE
107,2575,1610612739,10,20,363.61666666666673,698,0.05,0.308,Luke Walton,32.0,6-8,235,30,0.161,2011-12,CLE
108,202412,1610612739,5,21,455.60333333333335,861,0.146,0.24,Manny Harris,22.0,6-5,185,26,0.13,2011-12,CLE
109,202814,1610612739,2,3,94.735,173,0.2,0.45799999999999996,Mychel Thompson,24.0,6-6,211,5,0.11900000000000001,2011-12,CLE
110,201956,1610612739,21,44,1341.3683333333333,2608,0.184,0.408,Omri Casspi,24.0,6-9,225,65,0.084,2011-12,CLE
111,202396,1610612739,15,39,825.2016666666667,1594,0.27,0.0,Samardo Samuels,23.0,6-9,260,54,0.046,2011-12,CLE
112,201623,1610612739,8,20,332.5833333333333,654,0.192,0.0,Semih Erden,25.0,7-0,240,28,0.049,2011-12,CLE
113,202684,1610612739,18,42,1423.753333333333,2728,0.504,0.005,Tristan Thompson,21.0,6-9,227,60,0.035,2011-12,CLE
114,2405,1610612752,22,25,1543.22,3055,0.308,0.032,Amar'e Stoudemire,29.0,6-11,260,47,0.063,2011-12,NYK
115,1884,1610612752,16,13,594.8283333333334,1153,0.086,0.462,Baron Davis,33.0,6-3,212,29,0.34700000000000003,2011-12,NYK
116,2546,1610612752,29,26,1876.1816666666666,3693,0.142,0.198,Carmelo Anthony,28.0,6-8,230,55,0.209,2011-12,NYK
117,2429,1610612752,2,0,13.166666666666664,27,1.0,0.0,Dan Gadzuric,34.0,6-11,240,2,0.0,2011-12,NYK
118,201611,1610612752,16,16,620.3066666666666,1253,0.135,0.6609999999999999,Henry Walker,24.0,6-6,235,32,0.10099999999999999,2011-12,NYK
119,202697,1610612752,34,25,1705.466666666667,3354,0.063,0.294,Iman Shumpert,22.0,6-5,220,59,0.152,2011-12,NYK
120,2747,1610612752,21,14,967.2333333333332,1868,0.07200000000000001,0.47700000000000004,JR Smith,26.0,6-6,220,35,0.155,2011-12,NYK
121,2407,1610612752,22,17,728.9533333333335,1437,0.424,0.111,Jared Jeffries,30.0,6-11,240,39,0.057999999999999996,2011-12,NYK
122,202391,1610612752,20,15,940.4316666666666,1888,0.09,0.196,Jeremy Lin,23.0,6-3,200,35,0.382,2011-12,NYK
123,202366,1610612752,15,6,107.56666666666666,230,0.5,0.0,Jerome Jordan,25.0,7-0,240,21,0.051,2011-12,NYK
124,202725,1610612752,18,19,539.7066666666667,1093,0.35100000000000003,0.396,Josh Harrellson,23.0,6-10,275,37,0.033,2011-12,NYK
125,202361,1610612752,36,30,1893.726666666667,3756,0.106,0.23600000000000002,Landry Fields,24.0,6-7,215,66,0.141,2011-12,NYK
126,1710,1610612752,24,15,556.8716666666667,1106,0.077,0.685,Mike Bibby,34.0,6-2,195,39,0.22699999999999998,2011-12,NYK
127,200764,1610612752,7,7,115.39666666666666,236,0.375,0.281,Renaldo Balkman,27.0,6-8,225,14,0.075,2011-12,NYK
128,200779,1610612752,31,23,1020.4233333333333,2025,0.113,0.8370000000000001,Steve Novak,29.0,6-10,240,54,0.02,2011-12,NYK
129,201962,1610612752,20,18,655.9683333333334,1294,0.015,0.40299999999999997,Toney Douglas,26.0,6-2,185,38,0.205,2011-12,NYK
130,2199,1610612752,34,28,2060.5516666666667,4043,0.489,0.006,Tyson Chandler,29.0,7-1,240,62,0.044000000000000004,2011-12,NYK
131,101154,1610612764,7,19,626.0133333333333,1236,0.218,0.028999999999999998,Andray Blatche,25.0,6-11,260,26,0.076,2011-12,WAS
132,2567,1610612764,17,15,275.87,566,0.22699999999999998,0.51,Brian Cook,31.0,6-9,250,32,0.055999999999999994,2011-12,WAS
133,201858,1610612764,9,8,391.33166666666665,764,0.042,0.56,Cartier Martin,27.0,6-7,220,17,0.040999999999999995,2011-12,WAS
134,202698,1610612764,20,46,1430.7383333333332,2801,0.15,0.40700000000000003,Chris Singleton,22.0,6-8,230,66,0.051,2011-12,WAS
135,202775,1610612764,1,3,51.99666666666667,96,0.2,0.278,Edwin Ubiles,25.0,6-6,204,4,0.036000000000000004,2011-12,WAS
136,202380,1610612764,0,3,2.93,7,0.0,0.0,Hamady Ndiaye,25.0,7-0,235,3,0.0,2011-12,WAS
137,101189,1610612764,8,4,262.3283333333333,514,0.25,0.12,James Singleton,30.0,6-8,230,12,0.091,2011-12,WAS
138,202686,1610612764,19,38,1077.5583333333334,2114,0.23,0.005,Jan Vesely,22.0,6-11,240,57,0.067,2011-12,WAS
139,202322,1610612764,20,46,2386.1283333333336,4733,0.17300000000000001,0.047,John Wall,21.0,6-4,195,66,0.36200000000000004,2011-12,WAS
140,202348,1610612764,18,46,1752.763333333333,3476,0.022000000000000002,0.313,Jordan Crawford,23.0,6-4,195,64,0.188,2011-12,WAS
141,202338,1610612764,16,41,1175.8433333333332,2283,0.494,0.003,Kevin Seraphin,22.0,6-9,275,57,0.048,2011-12,WAS
142,2230,1610612764,12,12,342.86833333333334,689,0.0,0.402,Maurice Evans,33.0,6-5,220,24,0.04,2011-12,WAS
143,201165,1610612764,4,0,66.595,131,0.0,0.17600000000000002,Morris Almond,27.0,6-6,225,4,0.039,2011-12,WAS
144,2403,1610612764,23,16,1109.7516666666668,2205,0.365,0.01,Nene,29.0,6-11,250,39,0.12300000000000001,2011-12,WAS
145,1740,1610612764,6,22,728.815,1464,0.1,0.303,Rashard Lewis,32.0,6-10,230,28,0.059000000000000004,2011-12,WAS
146,2427,1610612764,9,43,696.525,1350,0.055999999999999994,0.597,Roger Mason Jr.,31.0,6-5,205,52,0.114,2011-12,WAS
147,202714,1610612764,20,44,779.48,1500,0.024,0.191,Shelvin Mack,22.0,6-3,207,64,0.271,2011-12,WAS
148,202344,1610612764,12,38,1261.4366666666667,2454,0.247,0.006,Trevor Booker,24.0,6-8,240,50,0.051,2011-12,WAS
149,2765,1610612751,2,4,44.91,85,0.16699999999999998,0.14300000000000002,Andre Emmett,29.0,6-5,230,6,0.036000000000000004,2011-12,NJN
150,201627,1610612751,20,42,1636.3483333333334,3211,0.063,0.435,Anthony Morrow,26.0,6-5,210,62,0.065,2011-12,NJN
151,202356,1610612751,2,7,124.30833333333334,248,0.0,0.07,Armon Johnson,23.0,6-3,195,9,0.16699999999999998,2011-12,NJN
152,201572,1610612751,2,3,135.97666666666666,275,0.5,0.0,Brook Lopez,24.0,7-0,265,5,0.094,2011-12,NJN
153,202345,1610612751,1,6,170.47666666666666,316,0.368,0.028999999999999998,Damion James,24.0,6-7,225,7,0.032,2011-12,NJN
154,2052,1610612751,20,31,960.37,1830,0.048,0.843,DeShawn Stevenson,31.0,6-5,218,51,0.068,2011-12,NJN
155,202862,1610612751,3,5,22.115,46,0.0,0.25,Dennis Horner,24.0,6-9,230,8,0.0,2011-12,NJN
156,101114,1610612751,21,34,1998.7616666666668,3824,0.11,0.35600000000000004,Deron Williams,28.0,6-3,209,55,0.45799999999999996,2011-12,NJN
157,101123,1610612751,12,19,781.4133333333333,1560,0.27,0.344,Gerald Green,26.0,6-8,200,31,0.077,2011-12,NJN
158,2222,1610612751,26,32,2075.505,4031,0.18,0.237,Gerald Wallace,29.0,6-7,220,58,0.129,2011-12,NJN
159,202536,1610612751,1,4,45.945,89,0.0,0.429,Jerry Smith,24.0,6-2,190,5,0.154,2011-12,NJN
160,101130,1610612751,16,43,920.045,1793,0.29100000000000004,0.004,Johan Petro,26.0,7-0,247,59,0.085,2011-12,NJN
161,200770,1610612751,14,25,830.62,1624,0.03,0.397,Jordan Farmar,25.0,6-2,180,39,0.299,2011-12,NJN
162,202716,1610612751,10,33,634.8133333333334,1248,0.385,0.0,Jordan Williams,21.0,6-10,260,43,0.027000000000000003,2011-12,NJN
163,2586,1610612751,1,4,93.66,174,0.0,0.5710000000000001,Keith Bogans,32.0,6-5,215,5,0.057999999999999996,2011-12,NJN
164,2743,1610612751,22,40,2161.7833333333333,4141,0.392,0.0,Kris Humphries,27.0,6-9,235,62,0.073,2011-12,NJN
165,202082,1610612751,3,4,75.20833333333333,145,0.33299999999999996,0.455,Larry Owens,29.0,6-7,210,7,0.095,2011-12,NJN
166,202705,1610612751,18,38,1648.3066666666666,3166,0.11699999999999999,0.23399999999999999,MarShon Brooks,23.0,6-5,200,56,0.147,2011-12,NJN
167,2246,1610612751,6,11,453.705,835,0.156,0.518,Mehmet Okur,33.0,6-11,260,17,0.11900000000000001,2011-12,NJN
168,200761,1610612751,7,18,514.1883333333334,1000,0.2,0.5920000000000001,Shawne Williams,26.0,6-9,230,25,0.053,2011-12,NJN
169,200749,1610612751,20,38,1276.2583333333334,2413,0.371,0.0,Shelden Williams,28.0,6-9,250,58,0.044000000000000004,2011-12,NJN
170,202178,1610612751,17,40,793.0183333333333,1549,0.044000000000000004,0.303,Sundiata Gaines,26.0,6-1,200,57,0.278,2011-12,NJN
171,2738,1610612755,33,29,2209.105,4176,0.122,0.305,Andre Iguodala,28.0,6-6,207,62,0.24100000000000002,2011-12,PHI
172,2804,1610612755,9,2,55.65,111,0.16699999999999998,0.3,Andres Nocioni,32.0,6-7,225,11,0.033,2011-12,PHI
173,202342,1610612755,12,2,88.0,173,0.125,0.273,Craig Brackins,24.0,6-10,230,14,0.174,2011-12,PHI
174,1882,1610612755,32,28,1732.2616666666668,3258,0.478,0.002,Elton Brand,33.0,6-9,254,60,0.092,2011-12,PHI
175,202323,1610612755,34,31,1712.525,3286,0.106,0.083,Evan Turner,23.0,6-7,205,65,0.16399999999999998,2011-12,PHI
176,1922,1610612755,3,2,16.456666666666667,34,0.5,0.0,Francisco Elson,36.0,7-0,240,5,0.111,2011-12,PHI
177,201975,1610612755,35,31,1643.706666666667,3190,0.018000000000000002,0.57,Jodie Meeks,24.0,6-4,208,66,0.049,2011-12,PHI
178,201950,1610612755,35,30,2196.1016666666665,4162,0.07400000000000001,0.205,Jrue Holiday,22.0,6-4,180,65,0.215,2011-12,PHI
179,202730,1610612755,22,19,624.12,1172,0.34600000000000003,0.0,Lavoy Allen,23.0,6-9,225,41,0.08900000000000001,2011-12,PHI
180,101150,1610612755,34,30,1681.725,3269,0.10400000000000001,0.293,Lou Williams,25.0,6-1,175,64,0.221,2011-12,PHI
181,202696,1610612755,26,25,811.5733333333334,1573,0.42,0.027000000000000003,Nikola Vucevic,21.0,7-0,240,51,0.063,2011-12,PHI
182,201970,1610612755,20,15,374.555,755,0.214,0.134,Sam Young,27.0,6-6,220,35,0.066,2011-12,PHI
183,201150,1610612755,22,15,920.0583333333333,1790,0.457,0.038,Spencer Hawes,24.0,7-1,245,37,0.16899999999999998,2011-12,PHI
184,201152,1610612755,33,30,1755.263333333333,3357,0.218,0.006,Thaddeus Young,24.0,6-8,220,63,0.07,2011-12,PHI
185,1499,1610612755,17,10,294.80833333333334,561,0.2,0.02,Tony Battie,36.0,6-11,240,27,0.08,2011-12,PHI
186,202918,1610612755,1,1,38.7,74,0.0,0.4,Xavier Silas,24.0,6-5,205,2,0.158,2011-12,PHI
187,101106,1610612749,7,5,363.7183333333333,700,0.5,0.006999999999999999,Andrew Bogut,27.0,7-0,260,12,0.14800000000000002,2011-12,MIL
188,2757,1610612749,28,31,1079.985,2128,0.008,0.17800000000000002,Beno Udrih,29.0,6-3,203,59,0.317,2011-12,MIL
189,201943,1610612749,31,35,2331.3,4657,0.09,0.34600000000000003,Brandon Jennings,22.0,6-1,169,66,0.264,2011-12,MIL
190,2568,1610612749,23,31,1537.4116666666666,3039,0.061,0.528,Carlos Delfino,29.0,6-6,230,54,0.11800000000000001,2011-12,MIL
191,202359,1610612749,1,4,38.88,75,0.0,0.462,Darington Hobson,24.0,6-7,210,5,0.25,2011-12,MIL
192,2400,1610612749,26,30,1468.815,2935,0.312,0.084,Drew Gooden,30.0,6-10,250,56,0.162,2011-12,MIL
193,202327,1610612749,29,32,1289.9833333333333,2521,0.59,0.006999999999999999,Ekpe Udoh,25.0,6-10,245,61,0.064,2011-12,MIL
194,101141,1610612749,28,32,1654.888333333333,3280,0.28,0.188,Ersan Ilyasova,25.0,6-10,235,60,0.069,2011-12,MIL
195,201972,1610612749,16,19,238.72666666666663,484,0.053,0.022000000000000002,Jon Brockman,25.0,6-7,255,35,0.054000000000000006,2011-12,MIL
196,202720,1610612749,22,24,554.5616666666666,1112,0.304,0.047,Jon Leuer,23.0,6-10,228,46,0.07200000000000001,2011-12,MIL
197,202336,1610612749,24,28,642.6033333333334,1257,0.6970000000000001,0.011000000000000001,Larry Sanders,23.0,6-11,235,52,0.079,2011-12,MIL
198,201601,1610612749,20,23,1008.7566666666668,2010,0.21,0.015,Luc Mbah a Moute,25.0,6-8,230,43,0.044000000000000004,2011-12,MIL
199,2399,1610612749,29,26,1444.7116666666666,2874,0.05,0.413,Mike Dunleavy,31.0,6-9,230,55,0.132,2011-12,MIL
