,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
0,22012,2744,Al Jefferson,1610612762,UTA,Utah Jazz,Postup,Offensive,0.715,78,0.457,0.887,0.449,0.105,0.084,0.095,0.015,0.455,0.449,655,581,243,541,298
1,22012,200746,LaMarcus Aldridge,1610612757,POR,Portland Trail Blazers,Postup,Offensive,0.796,74,0.337,0.943,0.476,0.122,0.094,0.106,0.033,0.476,0.476,540,509,210,441,231
2,22012,2561,David West,1610612754,IND,Indiana Pacers,Postup,Offensive,0.847,73,0.401,0.961,0.476,0.166,0.1,0.141,0.017,0.495,0.476,519,499,186,391,205
3,22012,2216,Zach Randolph,1610612763,MEM,Memphis Grizzlies,Postup,Offensive,0.577,76,0.44,0.833,0.42,0.107,0.111,0.081,0.016,0.425,0.42,570,475,191,455,264
4,22012,2730,Dwight Howard,1610612747,LAL,Los Angeles Lakers,Postup,Offensive,0.366,76,0.445,0.746,0.442,0.224,0.177,0.185,0.03,0.411,0.442,606,452,168,380,212
5,22012,201933,Blake Griffin,1610612746,LAC,Los Angeles Clippers,Postup,Offensive,0.711,80,0.349,0.885,0.464,0.131,0.117,0.113,0.032,0.457,0.464,497,440,181,390,209
6,22012,201579,Roy Hibbert,1610612754,IND,Indiana Pacers,Postup,Offensive,0.485,79,0.491,0.803,0.421,0.096,0.125,0.079,0.017,0.411,0.421,543,436,182,432,250
7,22012,2430,Carlos Boozer,1610612741,CHI,Chicago Bulls,Postup,Offensive,0.577,79,0.343,0.833,0.434,0.111,0.121,0.101,0.033,0.418,0.434,486,405,169,389,220
8,22012,201188,Marc Gasol,1610612763,MEM,Memphis Grizzlies,Postup,Offensive,0.787,80,0.355,0.937,0.437,0.157,0.082,0.126,0.029,0.472,0.437,413,387,143,327,184
9,22012,201572,Brook Lopez,1610612751,BKN,Brooklyn Nets,Postup,Offensive,0.745,74,0.299,0.918,0.448,0.166,0.101,0.149,0.031,0.47,0.448,415,381,142,317,175
10,22012,2546,Carmelo Anthony,1610612752,NYK,New York Knicks,Postup,Offensive,0.779,67,0.208,0.931,0.438,0.187,0.107,0.166,0.036,0.473,0.438,391,364,127,290,163
11,22012,201593,Nikola Pekovic,1610612750,MIN,Minnesota Timberwolves,Postup,Offensive,0.591,62,0.409,0.84,0.408,0.153,0.11,0.123,0.025,0.436,0.408,399,335,124,304,180
12,22012,1495,Tim Duncan,1610612759,SAS,San Antonio Spurs,Postup,Offensive,0.783,69,0.276,0.936,0.462,0.15,0.104,0.136,0.026,0.477,0.462,346,324,123,266,143
13,22012,202328,Greg Monroe,1610612765,DET,Detroit Pistons,Postup,Offensive,0.426,81,0.279,0.783,0.412,0.138,0.143,0.114,0.025,0.412,0.412,405,317,124,301,177
14,22012,708,Kevin Garnett,1610612738,BOS,Boston Celtics,Postup,Offensive,0.774,68,0.31,0.926,0.466,0.12,0.086,0.105,0.025,0.471,0.466,325,301,124,266,142
15,22012,977,Kobe Bryant,1610612747,LAL,Los Angeles Lakers,Postup,Offensive,0.932,79,0.131,1.05,0.553,0.16,0.142,0.142,0.014,0.537,0.553,281,295,110,199,89
16,22012,202326,DeMarcus Cousins,1610612758,SAC,Sacramento Kings,Postup,Offensive,0.494,75,0.249,0.807,0.418,0.165,0.159,0.126,0.025,0.416,0.418,358,289,105,251,146
17,22012,2403,Nene,1610612764,WAS,Washington Wizards,Postup,Offensive,0.519,62,0.399,0.817,0.433,0.136,0.171,0.106,0.029,0.419,0.433,339,277,106,245,139
18,22012,202338,Kevin Seraphin,1610612764,WAS,Washington Wizards,Postup,Offensive,0.362,79,0.407,0.745,0.419,0.036,0.139,0.03,0.0,0.377,0.419,361,269,125,298,173
19,22012,101135,David Lee,1610612744,GSW,Golden State Warriors,Postup,Offensive,0.834,79,0.185,0.957,0.468,0.125,0.079,0.121,0.029,0.482,0.468,280,268,108,231,123
20,22012,201143,Al Horford,1610612737,ATL,Atlanta Hawks,Postup,Offensive,0.587,74,0.226,0.836,0.45,0.113,0.119,0.099,0.02,0.433,0.45,293,245,104,231,127
21,22012,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,Postup,Offensive,0.928,81,0.109,1.045,0.526,0.199,0.14,0.149,0.027,0.529,0.526,221,231,80,152,72
22,22012,1717,Dirk Nowitzki,1610612742,DAL,Dallas Mavericks,Postup,Offensive,0.915,54,0.258,1.018,0.5,0.128,0.088,0.093,0.018,0.511,0.5,227,231,91,182,91
23,22012,2746,Josh Smith,1610612737,ATL,Atlanta Hawks,Postup,Offensive,0.34,76,0.203,0.736,0.416,0.118,0.14,0.111,0.038,0.369,0.416,314,231,102,245,143
24,22012,200794,Paul Millsap,1610612762,UTA,Utah Jazz,Postup,Offensive,0.617,78,0.219,0.849,0.43,0.143,0.116,0.124,0.008,0.45,0.43,258,219,83,193,110
25,22012,2544,LeBron James,1610612748,MIA,Miami Heat,Postup,Offensive,0.868,76,0.119,0.972,0.476,0.172,0.07,0.135,0.019,0.512,0.476,215,209,79,166,87
26,22012,2731,Emeka Okafor,1610612764,WAS,Washington Wizards,Postup,Offensive,0.562,79,0.287,0.828,0.449,0.124,0.116,0.112,0.024,0.424,0.449,250,207,88,196,108
27,22012,201171,Carl Landry,1610612744,GSW,Golden State Warriors,Postup,Offensive,0.691,81,0.28,0.875,0.47,0.172,0.198,0.151,0.022,0.457,0.47,232,203,71,151,80
28,22012,201574,Jason Thompson,1610612758,SAC,Sacramento Kings,Postup,Offensive,0.8,82,0.231,0.944,0.483,0.121,0.093,0.112,0.028,0.481,0.483,214,202,84,174,90
29,22012,201577,Robin Lopez,1610612740,NOH,New Orleans Hornets,Postup,Offensive,0.502,82,0.268,0.811,0.418,0.111,0.131,0.09,0.016,0.418,0.418,244,198,79,189,110
30,22012,979,Jermaine O'Neal,1610612756,PHX,Phoenix Suns,Postup,Offensive,0.664,55,0.44,0.867,0.433,0.119,0.115,0.106,0.018,0.44,0.433,218,189,74,171,97
31,22012,202324,Derrick Favors,1610612762,UTA,Utah Jazz,Postup,Offensive,0.523,77,0.285,0.817,0.412,0.183,0.143,0.157,0.043,0.422,0.412,230,188,68,165,97
32,22012,2449,Luis Scola,1610612756,PHX,Phoenix Suns,Postup,Offensive,0.655,82,0.18,0.862,0.457,0.099,0.123,0.064,0.02,0.443,0.457,203,175,74,162,88
33,22012,202684,Tristan Thompson,1610612739,CLE,Cleveland Cavaliers,Postup,Offensive,0.421,82,0.203,0.777,0.417,0.104,0.118,0.1,0.019,0.403,0.417,211,164,70,168,98
34,22012,2207,Joe Johnson,1610612751,BKN,Brooklyn Nets,Postup,Offensive,0.583,72,0.155,0.834,0.432,0.104,0.145,0.098,0.016,0.42,0.432,193,161,64,148,84
35,22012,101154,Andray Blatche,1610612751,BKN,Brooklyn Nets,Postup,Offensive,0.621,82,0.209,0.849,0.445,0.156,0.151,0.145,0.043,0.43,0.445,186,158,61,137,76
36,22012,2549,Chris Kaman,1610612742,DAL,Dallas Mavericks,Postup,Offensive,0.37,66,0.273,0.746,0.408,0.083,0.161,0.083,0.01,0.38,0.408,205,153,64,157,93
37,22012,2200,Pau Gasol,1610612747,LAL,Los Angeles Lakers,Postup,Offensive,0.651,49,0.23,0.859,0.403,0.175,0.124,0.119,0.0,0.458,0.403,177,152,50,124,74
38,22012,2548,Dwyane Wade,1610612748,MIA,Miami Heat,Postup,Offensive,0.872,69,0.105,0.974,0.479,0.182,0.091,0.175,0.045,0.494,0.479,154,150,57,119,62
39,22012,201599,DeAndre Jordan,1610612746,LAC,Los Angeles Clippers,Postup,Offensive,0.609,82,0.255,0.847,0.516,0.203,0.136,0.192,0.062,0.435,0.516,177,150,66,128,62
40,22012,203094,Andrew Nicholson,1610612753,ORL,Orlando Magic,Postup,Offensive,0.626,75,0.288,0.851,0.469,0.126,0.171,0.114,0.029,0.434,0.469,175,149,60,128,68
41,22012,2547,Chris Bosh,1610612748,MIA,Miami Heat,Postup,Offensive,0.732,74,0.141,0.897,0.435,0.152,0.079,0.139,0.024,0.467,0.435,165,148,57,131,74
42,22012,201942,DeMar DeRozan,1610612761,TOR,Toronto Raptors,Postup,Offensive,0.613,82,0.11,0.848,0.39,0.135,0.082,0.123,0.012,0.433,0.39,171,145,53,136,83
43,22012,201581,JJ Hickson,1610612757,POR,Portland Trail Blazers,Postup,Offensive,0.311,80,0.198,0.725,0.385,0.08,0.13,0.08,0.015,0.375,0.385,200,145,62,161,99
