,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
0,22013,101145,Monta Ellis,1610612742,DAL,Dallas Mavericks,PRBallHandler,Offensive,0.795,82,0.462,0.867,0.463,0.127,0.173,0.115,0.019,0.436,0.47,802,695,266,574,308
1,22013,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,PRBallHandler,Offensive,0.909,78,0.375,0.947,0.454,0.071,0.183,0.063,0.013,0.402,0.543,679,643,234,515,281
2,22013,203081,Damian Lillard,1610612757,POR,Portland Trail Blazers,PRBallHandler,Offensive,0.833,82,0.431,0.886,0.395,0.125,0.119,0.115,0.013,0.41,0.443,720,638,218,552,334
3,22013,202322,John Wall,1610612764,WAS,Washington Wizards,PRBallHandler,Offensive,0.481,82,0.414,0.747,0.396,0.067,0.163,0.064,0.013,0.361,0.416,747,558,231,584,353
4,22013,201609,Goran Dragic,1610612756,PHX,Phoenix Suns,PRBallHandler,Offensive,0.932,76,0.378,0.984,0.515,0.141,0.163,0.096,0.021,0.48,0.544,560,551,207,402,195
5,22013,202738,Isaiah Thomas,1610612758,SAC,Sacramento Kings,PRBallHandler,Offensive,0.848,72,0.417,0.893,0.443,0.115,0.156,0.078,0.018,0.425,0.476,617,551,204,460,256
6,22013,101108,Chris Paul,1610612746,LAC,Los Angeles Clippers,PRBallHandler,Offensive,0.924,62,0.491,0.959,0.481,0.101,0.123,0.056,0.016,0.462,0.506,567,544,216,449,233
7,22013,202681,Kyrie Irving,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.871,71,0.374,0.912,0.444,0.102,0.136,0.074,0.019,0.426,0.482,580,529,201,453,252
8,22013,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.913,73,0.425,0.947,0.474,0.113,0.138,0.1,0.016,0.457,0.505,549,520,199,420,221
9,22013,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,PRBallHandler,Offensive,0.845,79,0.386,0.89,0.403,0.128,0.151,0.095,0.014,0.408,0.457,556,495,165,409,244
10,22013,202689,Kemba Walker,1610612766,CHA,Charlotte Bobcats,PRBallHandler,Offensive,0.595,73,0.422,0.787,0.382,0.089,0.13,0.076,0.008,0.38,0.404,615,484,185,484,299
11,22013,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,PRBallHandler,Offensive,0.97,81,0.202,1.006,0.481,0.159,0.191,0.137,0.021,0.459,0.542,466,469,150,312,162
12,22013,2225,Tony Parker,1610612759,SAS,San Antonio Spurs,PRBallHandler,Offensive,0.89,68,0.431,0.925,0.49,0.093,0.125,0.063,0.014,0.467,0.49,505,467,197,402,205
13,22013,203506,Victor Oladipo,1610612753,ORL,Orlando Magic,PRBallHandler,Offensive,0.515,80,0.44,0.762,0.404,0.123,0.207,0.108,0.021,0.377,0.418,584,445,163,403,240
14,22013,201952,Jeff Teague,1610612737,ATL,Atlanta Hawks,PRBallHandler,Offensive,0.598,79,0.386,0.793,0.4,0.114,0.178,0.085,0.022,0.384,0.421,555,440,162,405,243
15,22013,202688,Brandon Knight,1610612749,MIL,Milwaukee Bucks,PRBallHandler,Offensive,0.648,72,0.374,0.808,0.396,0.104,0.149,0.077,0.019,0.38,0.43,531,429,161,407,246
16,22013,201943,Brandon Jennings,1610612765,DET,Detroit Pistons,PRBallHandler,Offensive,0.549,80,0.37,0.774,0.369,0.089,0.149,0.071,0.015,0.355,0.418,549,425,157,426,269
17,22013,201951,Ty Lawson,1610612743,DEN,Denver Nuggets,PRBallHandler,Offensive,0.826,62,0.4,0.884,0.44,0.171,0.185,0.137,0.036,0.432,0.461,475,420,142,323,181
18,22013,202704,Reggie Jackson,1610612760,OKC,Oklahoma City Thunder,PRBallHandler,Offensive,0.754,80,0.387,0.851,0.455,0.064,0.156,0.053,0.004,0.413,0.477,450,383,160,352,192
19,22013,201942,DeMar DeRozan,1610612761,TOR,Toronto Raptors,PRBallHandler,Offensive,0.682,79,0.232,0.828,0.377,0.169,0.104,0.151,0.019,0.422,0.383,431,357,121,321,200
20,22013,201935,James Harden,1610612745,HOU,Houston Rockets,PRBallHandler,Offensive,0.856,73,0.216,0.905,0.45,0.151,0.206,0.138,0.021,0.423,0.502,378,342,112,249,137
21,22013,203487,Michael Carter-Williams,1610612755,PHI,Philadelphia 76ers,PRBallHandler,Offensive,0.386,70,0.324,0.715,0.379,0.122,0.194,0.089,0.03,0.357,0.391,474,339,128,338,210
22,22013,201571,D.J. Augustin,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.905,61,0.397,0.947,0.439,0.101,0.16,0.081,0.022,0.412,0.52,357,338,119,271,152
23,22013,203079,Dion Waiters,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.583,70,0.337,0.785,0.421,0.103,0.148,0.088,0.017,0.391,0.431,419,329,135,321,186
