,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
0,22016,203490,Otto Porter Jr.,1610612764,WAS,Washington Wizards,Spotup,Offensive,0.97,80,0.34,1.31,0.49,0.03,0.02,0.026,0.013,0.488,0.658,303,397,143,292,149
1,22016,202695,Kawhi Leonard,1610612759,SAS,San Antonio Spurs,Spotup,Offensive,0.94,74,0.187,1.237,0.471,0.092,0.044,0.089,0.016,0.491,0.613,316,391,131,278,147
2,22016,2772,Trevor Ariza,1610612745,HOU,Houston Rockets,Spotup,Offensive,0.667,80,0.402,1.035,0.371,0.038,0.054,0.032,0.003,0.37,0.532,373,386,126,340,214
3,22016,203109,Jae Crowder,1610612738,BOS,Boston Celtics,Spotup,Offensive,0.872,72,0.368,1.159,0.423,0.098,0.021,0.104,0.018,0.457,0.563,328,380,124,293,169
4,22016,202699,Tobias Harris,1610612765,DET,Detroit Pistons,Spotup,Offensive,0.736,82,0.281,1.068,0.434,0.028,0.048,0.028,0.006,0.426,0.549,352,376,142,327,185
5,22016,201569,Eric Gordon,1610612745,HOU,Houston Rockets,Spotup,Offensive,0.644,75,0.285,1.02,0.368,0.02,0.052,0.017,0.009,0.356,0.528,343,350,118,321,203
6,22016,101107,Marvin Williams,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.537,76,0.425,0.972,0.369,0.04,0.043,0.04,0.009,0.372,0.488,352,342,120,325,205
7,22016,202083,Wesley Matthews,1610612742,DAL,Dallas Mavericks,Spotup,Offensive,0.709,73,0.305,1.054,0.376,0.054,0.035,0.048,0.003,0.392,0.53,314,331,108,287,179
8,22016,202738,Isaiah Thomas,1610612738,BOS,Boston Celtics,Spotup,Offensive,0.924,76,0.138,1.222,0.46,0.096,0.048,0.089,0.03,0.47,0.609,270,330,110,239,129
9,22016,203459,Allen Crabbe,1610612757,POR,Portland Trail Blazers,Spotup,Offensive,0.929,79,0.353,1.228,0.475,0.052,0.056,0.052,0.011,0.47,0.63,268,329,115,242,127
10,22016,201583,Ryan Anderson,1610612745,HOU,Houston Rockets,Spotup,Offensive,0.874,72,0.317,1.159,0.405,0.049,0.021,0.053,0.007,0.42,0.576,283,328,107,264,157
11,22016,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.881,78,0.175,1.168,0.432,0.029,0.043,0.032,0.004,0.427,0.598,279,326,112,259,147
12,22016,202703,Nikola Mirotic,1610612741,CHI,Chicago Bulls,Spotup,Offensive,0.622,70,0.421,1.013,0.377,0.034,0.06,0.038,0.003,0.373,0.526,319,323,109,289,180
13,22016,201572,Brook Lopez,1610612751,BKN,Brooklyn Nets,Spotup,Offensive,0.638,75,0.209,1.019,0.396,0.073,0.06,0.073,0.032,0.39,0.523,315,321,112,283,171
14,22016,2546,Carmelo Anthony,1610612752,NYK,New York Knicks,Spotup,Offensive,0.938,74,0.152,1.233,0.455,0.039,0.027,0.039,0.008,0.459,0.62,257,317,110,242,132
15,22016,101139,CJ Miles,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.979,76,0.328,1.345,0.475,0.034,0.017,0.038,0.004,0.481,0.675,235,316,106,223,117
16,22016,201567,Kevin Love,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.897,61,0.236,1.189,0.413,0.072,0.045,0.068,0.008,0.432,0.587,264,314,97,235,138
17,22016,203496,Robert Covington,1610612755,PHI,Philadelphia 76ers,Spotup,Offensive,0.39,67,0.358,0.917,0.353,0.059,0.092,0.056,0.009,0.353,0.479,337,309,102,289,187
18,22016,101112,Channing Frye,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.959,74,0.398,1.274,0.47,0.008,0.029,0.008,0.0,0.461,0.651,241,307,109,232,123
19,22016,203501,Tim Hardaway Jr.,1610612737,ATL,Atlanta Hawks,Spotup,Offensive,0.856,79,0.24,1.151,0.43,0.064,0.03,0.06,0.011,0.438,0.576,265,305,104,242,138
